Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Images,SearchCount,Page,Upload_date
Gucci,16.45,Gucci,L / IT 44 / EU 40,https://www.vinted.it/items/6941951801-gucci?referrer=catalog,8,6941951801,On Sale,,https://images1.vinted.net/t/04_00743_J5tifJZmqAvgkkerS4VYJnj5/310x430/1756145311.jpeg?s=036dde063873169a3122d6ced0be3e10d7c6f97b,1,1,
Débardeur Gucci,89.95,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6941938927-debardeur-gucci?referrer=catalog,23,6941938927,On Sale,,https://images1.vinted.net/t/02_0207d_tHfhjHsHNxQFEBu4Kh2MomD5/310x430/1756145213.jpeg?s=82d4e065571f3e536e61c668f2f04e3e019ca829,1,1,
100% cashmere black Yves Saint Laurent top S,100.45,Yves Saint Laurent,S / IT 40 / EU 36,https://www.vinted.it/items/6941730936-100-cashmere-black-yves-saint-laurent-top-s?referrer=catalog,76,6941730936,On Sale,,https://images1.vinted.net/t/02_02294_gcgYcA8fbPEAACiskETncoy5/310x430/1756145034.jpeg?s=c068db97c2b190b328cbe897d407c39626158408,1,1,
Camicia nera Donna Gucci,30.86,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6941672250-camicia-nera-donna-gucci?referrer=catalog,4,6941672250,On Sale,,https://images1.vinted.net/t/04_01a08_YtVPQnmLKXn7mDBvVCSueDKd/310x430/1756143311.jpeg?s=c1eaf4e0b55da046929adac22379ddfc7e741b97,1,1,
Camicia Miu Miu vintage a fiori taglia 42 come nuova!,100.45,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6926472744-camicia-miu-miu-vintage-a-fiori-taglia-42-come-nuova?referrer=catalog,37,6926472744,On Sale,,https://images1.vinted.net/t/02_01e44_UWs7MezwtUVy9T4x6SGVXLWP/310x430/1755969178.jpeg?s=711db5aa28f62e6758d8d321e3874ec43682c19b,1,1,
Miu Miu vintage satin camisole,121.45,Miu Miu,L / IT 44 / EU 40,https://www.vinted.it/items/6941525324-miu-miu-vintage-satin-camisole?referrer=catalog,191,6941525324,On Sale,,https://images1.vinted.net/t/04_00dc7_nRvmg3mXDapnWZSuvjpLdxpp/310x430/1756142310.jpeg?s=7f2abcc4104d668468dba37165687585abd7ac74,1,1,
chemise Gucci💎camisa camisera Gucci,58.45,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6941478723-chemise-guccicamisa-camisera-gucci?referrer=catalog,2,6941478723,On Sale,,https://images1.vinted.net/t/02_02484_TkwM3mFUrZSWQ9L1c1vCbco6/310x430/1756142000.jpeg?s=c32c10ad9c1481d75835fda9721cb5464e411476,1,1,
Top FENDI,21.7,Fendi,S / IT 40 / EU 36,https://www.vinted.it/items/6941416863-top-fendi?referrer=catalog,4,6941416863,On Sale,,https://images1.vinted.net/t/01_02470_zrLhTu2qTEmznw55t46t3sie/310x430/1756141589.jpeg?s=7ff8731fc78177f7596b7ee969deae743b5329c9,1,1,
T shirt Yves saint laurent,37.45,Yves Saint Laurent,M / IT 42 / EU 38,https://www.vinted.it/items/6941286346-t-shirt-yves-saint-laurent?referrer=catalog,1,6941286346,On Sale,,https://images1.vinted.net/t/02_00154_fWyEruxwThUzoxisu8DPm2ue/310x430/1756140731.jpeg?s=50ea8d358fc5219c3b57bd454b5835da28f4b3eb,1,1,
Maglietta con manica 3/4,21.7,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6941254655-maglietta-con-manica-34?referrer=catalog,3,6941254655,On Sale,,https://images1.vinted.net/t/04_00204_Dzzw85s2cPa2iiWFYmmVy6oQ/310x430/1756140529.jpeg?s=3dbc133288f402a629c32117e4af11efc6c89026,1,1,
Camicia Fendi Vintage Donna TG L,53.2,Fendi,L / IT 44 / EU 40,https://www.vinted.it/items/6941188504-camicia-fendi-vintage-donna-tg-l?referrer=catalog,0,6941188504,On Sale,,https://images1.vinted.net/t/04_0080d_485HgQsCdqdjg58V3cLLkwLb/310x430/1756140102.jpeg?s=5de231fe23a7a09142b7b592b8c965fa0e841972,1,1,
Rare blue python blouse by Gucci from spring summer 2000,289.45,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6813223919-rare-blue-python-blouse-by-gucci-from-spring-summer-2000?referrer=catalog,16,6813223919,On Sale,,https://images1.vinted.net/t/04_01d51_n43kokzfhRemk1tRytLceeWD/310x430/1754339092.jpeg?s=3da96118c4885ae110307483666ccf5bf0e25076,1,1,
Blouse Fendi,142.45,Fendi,S / IT 40 / EU 36,https://www.vinted.it/items/6940508523-blouse-fendi?referrer=catalog,2,6940508523,On Sale,,https://images1.vinted.net/t/02_01a53_ZRyNETrwY2W7Gai9i4Lwziz4/310x430/1756135871.jpeg?s=2a1eae79a0022723a6b0d7fa898d1b3bcca617a2,1,1,
Maglietta Gucci,18.55,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6940493608-maglietta-gucci?referrer=catalog,0,6940493608,On Sale,,https://images1.vinted.net/t/02_00f02_TJiaVcWFuYkUbzrBfBefkEAr/310x430/1756135781.jpeg?s=e3755831f5ab962f7767856752331157f6cb1273,1,1,
Maglia Miu Miu,42.7,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6925333924-maglia-miu-miu?referrer=catalog,10,6925333924,On Sale,,https://images1.vinted.net/t/02_00ab6_u5uJdgZQ46vrZccUXaY18Yzd/310x430/1755961109.jpeg?s=f056f15a7bc49c8a5fcd7a4a773f52bd28d79882,1,1,
Miu Miu maglietta,95.2,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6940144330-miu-miu-maglietta?referrer=catalog,4,6940144330,On Sale,,https://images1.vinted.net/t/02_01e6d_oKwwk6iq5DhA3hgmnLrHR38b/310x430/1756133296.jpeg?s=80643406a9d83e10e934cff0134cbb7cce1a6270,1,1,
T-shirt fendi,47.95,Fendi,XXL / IT 48 / EU 44,https://www.vinted.it/items/6940088698-t-shirt-fendi?referrer=catalog,1,6940088698,On Sale,,https://images1.vinted.net/t/04_0204f_NPEfkdc9AV7WpXohn6nbR81S/310x430/1756132951.jpeg?s=7c00e2d7d5525d8cfaf00be0d479d5926093b5ee,1,1,
Vintage blouse YSL 1977,510.0,Yves Saint Laurent,M / IT 42 / EU 38,https://www.vinted.it/items/6939696085-vintage-blouse-ysl-1977?referrer=catalog,3,6939696085,On Sale,,https://images1.vinted.net/t/01_01c13_MVupHSKzbqBuJArAZf8NaHbu/310x430/1756130486.jpeg?s=8ddd942e645ab0376c9f6cc8567b6b92c0688357,1,1,
Débardeur sans manche vintage Fendi,315.7,Fendi,M / IT 42 / EU 38,https://www.vinted.it/items/6939658751-debardeur-sans-manche-vintage-fendi?referrer=catalog,0,6939658751,On Sale,,https://images1.vinted.net/t/01_00c79_Z51YVdc3URYE2z7aBuDF1W33/310x430/1756130255.jpeg?s=5631d873fe3ce6aa114a75246e57bfc470e20a60,1,1,
Bellissima t-shirt Fendi,40.6,Fendi,S / IT 40 / EU 36,https://www.vinted.it/items/6939550654-bellissima-t-shirt-fendi?referrer=catalog,5,6939550654,On Sale,,https://images1.vinted.net/t/01_01034_C825bXXaGBNwEc8bMKRiRKu9/310x430/1756129573.jpeg?s=fd155ab354341c1d55a71e21b473f49087d61f10,1,1,
Débardeur Miu Miu Gris,105.7,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6938995799-debardeur-miu-miu-gris?referrer=catalog,29,6938995799,On Sale,,https://images1.vinted.net/t/02_00530_wDr5nW9QMWG5GhRdNDhrHv9A/310x430/1756126039.jpeg?s=867aef20d890a97deab8641b3295bee07dbebe46,1,1,
maglia gucci con colletto,26.95,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6939444570-maglia-gucci-con-colletto?referrer=catalog,1,6939444570,On Sale,,https://images1.vinted.net/t/04_02444_3oYdtWfA8htnPGcyb4AP7ErP/310x430/1756128906.jpeg?s=eb64535ddcb48758fd5fd9c2fcb57b5e509011f4,1,1,
Fendi guru collar shirt,84.7,Fendi,M / IT 42 / EU 38,https://www.vinted.it/items/6939025929-fendi-guru-collar-shirt?referrer=catalog,3,6939025929,On Sale,,https://images1.vinted.net/t/02_00de9_apveEEbjMpNDroKGStkgCC9X/310x430/1756126232.jpeg?s=9b6af5a850d201c8ec9d78c92d71a640c21c07fb,1,1,
Maglia Gucci,42.7,Gucci,L / IT 44 / EU 40,https://www.vinted.it/items/6938935584-maglia-gucci?referrer=catalog,13,6938935584,On Sale,,https://images1.vinted.net/t/03_00dc3_nvVRcrjLu9rGCpge1aqFgTw1/310x430/1756125648.jpeg?s=e7bdfd4a6b671fbd48ebf959d878ad8186ea3dcd,1,1,
Top Miu Miu taille S,116.2,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6938650143-top-miu-miu-taille-s?referrer=catalog,113,6938650143,On Sale,,https://images1.vinted.net/t/04_0129a_Pfv4dak8WbdKeJu398cSSGd4/310x430/1756123765.jpeg?s=0c4e258461ca03d29ad84278391bb37ea9e0add7,1,1,
Haut Gucci vert clair taille 38,74.2,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6938367676-haut-gucci-vert-clair-taille-38?referrer=catalog,31,6938367676,On Sale,,https://images1.vinted.net/t/01_00c96_TKbMXEhU4ELnaUhqoveDwHXh/310x430/1756121874.jpeg?s=efa9bd28d5301f2013c00085563c010457ea7fe0,1,1,
Gucci,37.45,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6938357585-gucci?referrer=catalog,0,6938357585,On Sale,,https://images1.vinted.net/t/04_0218a_iU4MG2zCi9LXXTKb7vRgwxDN/310x430/1756121805.jpeg?s=50c81b571752917ee8a63ac793367ffc3462d4e1,1,1,
Chemise Yves Saint Laurent,53.2,Yves Saint Laurent,S / IT 40 / EU 36,https://www.vinted.it/items/6938239665-chemise-yves-saint-laurent?referrer=catalog,1,6938239665,On Sale,,https://images1.vinted.net/t/04_0250d_JcMXupan6Q319tTz51LVXDg3/310x430/1756120990.jpeg?s=8fb7ccbfc22d915675b11abba134ec400307ce0c,1,1,
Modello con girocollo t-shirt,126.7,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6938105803-modello-con-girocollo-t-shirt?referrer=catalog,1,6938105803,On Sale,,https://images1.vinted.net/t/03_00e08_KXBKUxwUePyqvtxMk4Ypuag8/310x430/1756124331.jpeg?s=35a3d0eae9fcaf13ede47ea2a072fd87b81fe7a9,1,1,
Gucci Bluse Blau Hemd mit Knöpfen und Schleife,158.2,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6937859132-gucci-bluse-blau-hemd-mit-knopfen-und-schleife?referrer=catalog,27,6937859132,On Sale,,https://images1.vinted.net/t/04_020b5_J6mpXf6sDEkQ8Gsa3m48YUFd/310x430/1756118288.jpeg?s=9b209ae99fea9c44a73aae3273842148ede85786,1,1,
Miu Miu FW2000 viscose psychedelic top,194.95,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6937833815-miu-miu-fw2000-viscose-psychedelic-top?referrer=catalog,2,6937833815,On Sale,,https://images1.vinted.net/t/04_01b92_yt3M5VRYN3VG7q2BFoxZVPcf/310x430/1756118105.jpeg?s=22585a9d64d73cdd46e9face2f1b846171e67285,1,1,
Fendi tshirt,142.45,Fendi,XS / IT 38 / EU 34,https://www.vinted.it/items/6937749429-fendi-tshirt?referrer=catalog,1,6937749429,On Sale,,https://images1.vinted.net/t/01_02013_7oLZu3SCxnyaM1BqYXPWk89z/310x430/1756117493.jpeg?s=373dae9f3edc20eaead0fc804c5b6bbf476531cd,1,1,
Hauts Gucci,185.5,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6937731403-hauts-gucci?referrer=catalog,0,6937731403,On Sale,,https://images1.vinted.net/t/03_02078_ngPHNtm182wk2NT5Ak3P9PKz/310x430/1756117364.jpeg?s=4d3e7490bf9ba5bb7e14b203aa12c9850a8eb20f,1,1,
Top Fendi,168.7,Fendi,S / IT 40 / EU 36,https://www.vinted.it/items/6937671419-top-fendi?referrer=catalog,32,6937671419,On Sale,,https://images1.vinted.net/t/03_00414_DdPeaHDET81QTcQECjUkBEZt/310x430/1756116931.jpeg?s=460302d1dc1514e4ce1affaf86c367fe38d89327,1,1,
Cooles Yves Saint Laurent top,126.7,Yves Saint Laurent,XS / IT 38 / EU 34,https://www.vinted.it/items/6937504372-cooles-yves-saint-laurent-top?referrer=catalog,11,6937504372,On Sale,,https://images1.vinted.net/t/03_00750_keSjLWU4EqUETNnDsiHS4E8e/310x430/1756115738.jpeg?s=b9a821375294a533293c524d31e7ab57c3bd4357,1,1,
Damen Langarmshirt,11.2,Miu Miu,Taglia unica,https://www.vinted.it/items/6937272596-damen-langarmshirt?referrer=catalog,2,6937272596,On Sale,,https://images1.vinted.net/t/04_00a46_fQQkj9VPdaGtjLzYnaBaiGDm/310x430/1756114032.jpeg?s=49b7be6a5d0b35348d1821e17c270ec5c330a888,1,1,
GUCCI aria embroidered silk satin bralette yellow,420.7,Gucci,XS / IT 38 / EU 34,https://www.vinted.it/items/6937259384-gucci-aria-embroidered-silk-satin-bralette-yellow?referrer=catalog,0,6937259384,On Sale,,https://images1.vinted.net/t/04_022ae_HuQQrbuWEa5P2oM19JPjAvL5/310x430/1756113930.jpeg?s=3365a91673446f50294eb7ea6a4c3778ace08bab,1,1,
Blouse Gucci,273.7,Gucci,XS / IT 38 / EU 34,https://www.vinted.it/items/6937196649-blouse-gucci?referrer=catalog,46,6937196649,On Sale,,https://images1.vinted.net/t/04_003f5_7DkAfbLR6SEGTjxRpwiQydrE/310x430/1756113438.jpeg?s=7d073f455f790abcbf61891692befb0a932a4df3,1,1,
Maglia Fendi Vintage,42.7,Fendi,L / IT 44 / EU 40,https://www.vinted.it/items/6930915460-maglia-fendi-vintage?referrer=catalog,0,6930915460,On Sale,,https://images1.vinted.net/t/04_01093_neeHfz9dq7uEUJWTXiSRAczj/310x430/1756037554.jpeg?s=cf6bea8e85012a7c7c63bda11a18e2d743b873f9,1,1,
T shirt Gucci femme,11.2,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6937006653-t-shirt-gucci-femme?referrer=catalog,4,6937006653,On Sale,,https://images1.vinted.net/t/01_00a51_hRtnnb5UY13QDdYRGTmvPQtD/310x430/1756111863.jpeg?s=1722108fb24e39d75a51cdfaccf018a18df5b285,1,1,
Maglietta Gucci floreale,5.95,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6950677068-maglietta-gucci-floreale?referrer=catalog,0,6950677068,On Sale,,https://images1.vinted.net/t/04_007fe_gaDKgdDKEksjNTGuL2Byxiv6/310x430/1756278180.jpeg?s=31b53f0bb820f3c15de74cecc7b51cae47908e1a,1,1,
Chemise Gucci rayée bleues soie,89.95,Gucci,XL / IT 46 / EU 42,https://www.vinted.it/items/6950582220-chemise-gucci-rayee-bleues-soie?referrer=catalog,0,6950582220,On Sale,,https://images1.vinted.net/t/02_0086c_nwxJcrBDcvWPy9jwRn8uZL3r/310x430/1756276379.jpeg?s=de53c37c498edf0300058b52d8d6cef53223e4c8,1,1,
Gucci Bluse,105.7,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6950505772-gucci-bluse?referrer=catalog,0,6950505772,On Sale,,https://images1.vinted.net/t/02_020ab_DHD7h2nrY5mNYURLDpktGhfy/310x430/1756274352.jpeg?s=417a5819fcd1674504485e0077b92f6ad9aeeaf9,1,1,
maglietta Miu Miu,105.7,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6948390415-maglietta-miu-miu?referrer=catalog,2,6948390415,On Sale,,https://images1.vinted.net/t/01_02449_913YGMokHbtcHzDELc98N2zd/310x430/1756227827.jpeg?s=07fb85cb0493e6df469fbc396b09381c19ad4b04,1,1,
T-shirt Gucci,136.12,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6950471357-t-shirt-gucci?referrer=catalog,0,6950471357,On Sale,,https://images1.vinted.net/t/03_013da_XGACjHar6GWbj8dAX6UJkWxH/310x430/1756273101.jpeg?s=c2c4d8fecb264743f90ed7cc316266974b7bcfa7,1,1,
Haut manches longues Gucci noir femme,131.95,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6950424986-haut-manches-longues-gucci-noir-femme?referrer=catalog,1,6950424986,On Sale,,https://images1.vinted.net/t/02_025a0_4iD6LG9kUe1oTgCa4PJoHAo9/310x430/1756270491.jpeg?s=097514a21db1571cbd2c7d7567af55c1819eacf6,1,1,
Canotta miu miu,147.7,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6950416068-canotta-miu-miu?referrer=catalog,3,6950416068,On Sale,,https://images1.vinted.net/t/01_00274_n6G36CNdm8DHJoA28XGDtLbZ/310x430/1756269647.jpeg?s=fd56d2752f10e8fc4f005d3ee8e6b1ecab25bb76,1,1,
Maglia Gucci mis xs,126.7,Gucci,XS / IT 38 / EU 34,https://www.vinted.it/items/6950401277-maglia-gucci-mis-xs?referrer=catalog,0,6950401277,On Sale,,https://images1.vinted.net/t/02_008b3_7Adar4LfLVQrvZSf92M5YirW/310x430/1756267585.jpeg?s=4e337fa5923f5c78ee96b8467f1178fe22871742,1,1,
Camicia Miu Miu 2001,189.7,Miu Miu,L / IT 44 / EU 40,https://www.vinted.it/items/6939525207-camicia-miu-miu-2001?referrer=catalog,5,6939525207,On Sale,,https://images1.vinted.net/t/03_018d9_2R3eCvPSbNTUv5zW9xs7oiEp/310x430/1756129413.jpeg?s=6cee1c10535900cef55d66b2fc31d8406911a187,1,1,
Tee-shirts,2.28,Fendi,L / IT 44 / EU 40,https://www.vinted.it/items/6950148807-tee-shirts?referrer=catalog,0,6950148807,On Sale,,https://images1.vinted.net/t/03_00142_XcGPKiN4LP6ESbji7mv2fsEY/310x430/1756244794.jpeg?s=e37a767b24d681ddc4acce309231cab62d5a332e,1,1,
Top e t shirt Miu Miu donna colore marrone,126.7,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6950034745-top-e-t-shirt-miu-miu-donna-colore-marrone?referrer=catalog,19,6950034745,On Sale,,https://images1.vinted.net/t/04_000bc_gZPrxZEtJ5J9xwsqo3FuCwGY/310x430/1756242657.jpeg?s=50788c96df8ca312c5b2b7916337fa1e50e70d32,1,1,
Top e t shirt Miu Miu donna colore celeste taglia M,131.95,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6950021751-top-e-t-shirt-miu-miu-donna-colore-celeste-taglia-m?referrer=catalog,15,6950021751,On Sale,,https://images1.vinted.net/t/03_0058d_DowuXnprMLAmGPtxcmTB4k1n/310x430/1756242449.jpeg?s=079164d08fe164ba6cd382fa2f03c360caead803,1,1,
Top e t shirt Miu Miu donna colore giallo taglia M,131.95,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6950014469-top-e-t-shirt-miu-miu-donna-colore-giallo-taglia-m?referrer=catalog,3,6950014469,On Sale,,https://images1.vinted.net/t/03_00749_tjVDzKUZXZWSDjzxYmZZEfLr/310x430/1756242332.jpeg?s=0d95a25ff6e09bcab3b9054667dc2e7fcdd3e221,1,1,
Bluse Gucci,84.7,Gucci,L / IT 44 / EU 40,https://www.vinted.it/items/6950766828-bluse-gucci?referrer=catalog,0,6950766828,On Sale,,https://images1.vinted.net/t/01_024d9_iXLyiYWS9ZkxWWsnCmXTWucW/310x430/1756279557.jpeg?s=167894a69e22d110c07c66d021d9ef9d5e31c70f,3,1,
Top Miu Miu tg.S,79.45,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6950814825-top-miu-miu-tgs?referrer=catalog,0,6950814825,On Sale,,https://images1.vinted.net/t/02_01ca2_P9FW5cJQZA9BKeVeUA57JiV3/310x430/1756280202.jpeg?s=9cb820a3e675880810e78fd620bb13e406c3eb10,4,1,
Bluse denim GG,26.95,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6950775271-bluse-denim-gg?referrer=catalog,0,6950775271,On Sale,,https://images1.vinted.net/t/04_012a6_UGVJ5toBosa7K3diSuZLCXa4/310x430/1756279673.jpeg?s=72cc123baddafa08cc2b1f3824b8333741d69815,4,1,
striped puff-sleeve blouse Miu Miu,137.2,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6951031195-striped-puff-sleeve-blouse-miu-miu?referrer=catalog,1,6951031195,On Sale,,https://images1.vinted.net/t/03_0039a_URVfnW7AGedzZsUuesAuLsoo/310x430/1756282659.jpeg?s=3dea22c8c32ae6f60fb9266ec3eac7a5091efd9c,8,1,
miu miu Oversized-Hemd in Weiß,152.95,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6951013941-miu-miu-oversized-hemd-in-weiss?referrer=catalog,0,6951013941,On Sale,,https://images1.vinted.net/t/02_020e9_Uaikn5Jq53ZbqK73uHRz2Xoa/310x430/1756282488.jpeg?s=79c0e697a8e798ec042c863e6949bd4c350ce8d3,10,1,
Cotton-blend polo sweater,89.95,Miu Miu,XS / IT 38 / EU 34,https://www.vinted.it/items/6950009588-cotton-blend-polo-sweater?referrer=catalog,1,6950009588,On Sale,,https://images1.vinted.net/t/04_00199_6PgYN9xeQkjCD24uFLbaBfjN/310x430/1756242259.jpeg?s=8ea5728f8c4bb46829e94fe53cd092ca37b5b2d7,11,1,
Crop-Top à logo Miu Miu,37.45,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6951189322-crop-top-a-logo-miu-miu?referrer=catalog,0,6951189322,On Sale,,https://images1.vinted.net/t/04_00d1c_SCPSRdoCMa7Ao59A4Nd8Vzjw/310x430/1756284172.jpeg?s=fa4cdb10ed4d96783ca078195cc452e5cc6c4e98,11,1,
Top à ruban Miu Miu,37.45,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6951182537-top-a-ruban-miu-miu?referrer=catalog,3,6951182537,On Sale,,https://images1.vinted.net/t/01_00396_EEXcByTAGN9T7wXQUQepD8tQ/310x430/1756284111.jpeg?s=58c5733fec409ee7520538f23ccc1e0855774ae0,11,1,
Camiseta diseño billie,9.1,Personal,S / IT 40 / EU 36,https://www.vinted.it/items/6951347716-camiseta-diseno-billie?referrer=catalog,0,6951347716,On Sale,,https://images1.vinted.net/t/03_01b4d_rhvpTg84Qo9ePSzaca2yBL3s/310x430/1756285523.jpeg?s=13ca8781a6c3aaeec322232200a22a9da6286da1,13,1,
Gucci top,5.95,Gucci,XXL / IT 48 / EU 44,https://www.vinted.it/items/6951490180-gucci-top?referrer=catalog,0,6951490180,On Sale,,https://images1.vinted.net/t/02_00184_3MmExRTQMEV21CXZrrZTVtc1/310x430/1756286650.jpeg?s=7c00b31f5f80cc7577bb47d02d94980156bc84e4,15,1,
Gucci Dames polo,53.2,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6951612400-gucci-dames-polo?referrer=catalog,0,6951612400,On Sale,,https://images1.vinted.net/t/02_001a7_g6aeCvwUYkuR49VrGpJdn2v2/310x430/1756287567.jpeg?s=cae558a466b55e9f6b844a83d0118412cbdbd1fc,16,1,
Maglietta,16.45,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6951606011-maglietta?referrer=catalog,0,6951606011,On Sale,,https://images1.vinted.net/t/02_021d1_Q1Z5nM2NTJUKqLnqb97y5w6X/310x430/1756287521.jpeg?s=8d3b5186bb76b1bf4c87f125e0d1a61eadafef5f,16,1,
Camiseta de Miu Miu,147.7,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6951593758-camiseta-de-miu-miu?referrer=catalog,1,6951593758,On Sale,,https://images1.vinted.net/t/01_0261d_2crApF9VbMYrLNV7J2n1PpBe/310x430/1756287429.jpeg?s=dae4f9318f1ee57bd39fcac4331fa2f2ec79210b,16,1,
Chemisier vintage Yves Saint Laurent - Paris,137.2,Yves Saint Laurent,M / IT 42 / EU 38,https://www.vinted.it/items/6951689803-chemisier-vintage-yves-saint-laurent-paris?referrer=catalog,0,6951689803,On Sale,,https://images1.vinted.net/t/02_01255_ge2iPWiZQJXzczUmUVuDQVrS/310x430/1756288133.jpeg?s=25d4cd772b18fac2aa767e34c2f13a5b1032db62,17,1,
Gucci Vintage shirt,47.95,Gucci,M / IT 42 / EU 38,https://www.vinted.it/items/6951684795-gucci-vintage-shirt?referrer=catalog,1,6951684795,On Sale,,https://images1.vinted.net/t/04_010f7_unnokmSzWGxi8g6QiouHUgNf/310x430/1756288096.jpeg?s=f985afe9ee0ffb97b663f8f2502c1f734bf8970d,17,1,
Blouse Vintage Yves Saint Laurent Rive Gauche,158.2,Yves Saint Laurent,XS / IT 38 / EU 34,https://www.vinted.it/items/6951668420-blouse-vintage-yves-saint-laurent-rive-gauche?referrer=catalog,0,6951668420,On Sale,,https://images1.vinted.net/t/02_01393_zwSdopY8wKDPLWoVGUCN7Z28/310x430/1756287978.jpeg?s=de1a495b4937d36883b91ee40b39edc2bb888d0d,17,1,
Chemisier soie Yves saint Laurent,68.95,Yves Saint Laurent,S / IT 40 / EU 36,https://www.vinted.it/items/6951642515-chemisier-soie-yves-saint-laurent?referrer=catalog,0,6951642515,On Sale,,https://images1.vinted.net/t/03_00d0d_eqKKUYLYTj3MYBy2xpUcVsiS/310x430/1756287789.jpeg?s=926d45b04008193a7b56fb30a919a4ba0c86da19,17,1,
T-shirt guess,11.2,Gucci,L / IT 44 / EU 40,https://www.vinted.it/items/6952038220-t-shirt-guess?referrer=catalog,0,6952038220,On Sale,,https://images1.vinted.net/t/02_00dd2_beb5XFEa1wkriNAenT3Jcd6N/310x430/1756290711.jpeg?s=59f819ac6011e0800351078fb57609e004662621,21,1,
T shirt Gucci,126.7,Gucci,S / IT 40 / EU 36,https://www.vinted.it/items/6951931789-t-shirt-gucci?referrer=catalog,3,6951931789,On Sale,,https://images1.vinted.net/t/02_01580_prCWLbf5LTeNmTG2ATRakQ19/310x430/1756289915.jpeg?s=e9e2035b47e20433c4fa90a501758aabd41e7760,21,1,
Maglietta,53.2,Miu Miu,S / IT 40 / EU 36,https://www.vinted.it/items/6950250116-maglietta?referrer=catalog,0,6950250116,On Sale,,https://images1.vinted.net/t/04_01070_8z1b9SgFdzCytcGkUwNEi1X1/310x430/1756247690.jpeg?s=cdce2f053fc4428b3baec34d1ea0a27a66d93937,21,1,
Talons,136.15,Yves Saint Laurent,M / IT 42 / EU 38,https://www.vinted.it/items/6952300067-talons?referrer=catalog,0,6952300067,On Sale,,https://images1.vinted.net/t/02_0148f_Q1LY1JheqmyZJJ2wN6b6sSMV/310x430/1756292650.jpeg?s=ff4577e49b2896f992240f9fb53d4c7a2eff9c07,24,1,
T shirt,26.95,Gucci,XS / IT 38 / EU 34,https://www.vinted.it/items/6952234920-t-shirt?referrer=catalog,1,6952234920,On Sale,,https://images1.vinted.net/t/01_01118_D5Kwfy22TumQuPHrzdX3iXZ7/310x430/1756292166.jpeg?s=11de9a1fe97cce89cbfe09e7df303e74d005ba8d,24,1,
Top Miu Miu  Talla 42 (Italia),126.7,Miu Miu,M / IT 42 / EU 38,https://www.vinted.it/items/6952533716-top-miu-miu-talla-42-italia?referrer=catalog,2,6952533716,On Sale,,https://images1.vinted.net/t/02_01a41_oo3CG6ghMNvqv4ars71TXDpC/310x430/1756294379.jpeg?s=be977c91b2d079209be24c79fd9bb28dbdfa219b,28,1,
Camiseta gucci,315.7,Gucci,XXS / IT 36 / EU 32,https://www.vinted.it/items/6952359790-camiseta-gucci?referrer=catalog,0,6952359790,On Sale,,https://images1.vinted.net/t/02_00602_NuJbsV8i9jycuso9vjeGsPTM/310x430/1756293099.jpeg?s=d3a5d4d798b61a147f1a524c055b4c067a759c26,28,1,
