Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Upload_date,Images,SearchCount,Page
Enceinte JBL Charge 5,126.7,JBL,0.0,https://www.vinted.it/items/8026268017-enceinte-jbl-charge-5?referrer=catalog,1.0,8026268017.0,On Sale,,,https://images1.vinted.net/t/06_001cc_n8RMYaMjVtfB8zFo6QyLxywv/310x430/1769360552.webp?s=c777ae78d77a459eda0c57ac2dc9dce6dc30c5b4,1.0,1.0
JBL Charge 5 Camouflage,130.9,JBL,0.0,https://www.vinted.it/items/8022271119-jbl-charge-5-camouflage?referrer=catalog,0.0,8022271119.0,On Sale,,,https://images1.vinted.net/t/06_02351_UJ7fhf9dmS2RugZLxrM4QNWe/310x430/1769343440.webp?s=e119dc6e0831b9cb7f70ee7e9289709ea1a21925,1.0,1.0
JBL Charge 5 Camouflage,126.7,JBL,0.0,https://www.vinted.it/items/8020933136-jbl-charge-5-camouflage?referrer=catalog,0.0,8020933136.0,On Sale,,,https://images1.vinted.net/t/04_0225b_e9914nLfh4MA7QYBC5fpppSU/310x430/1769337139.webp?s=bb5eb01cf596ca2c637f687dc8bfb1298fbcbe3c,1.0,1.0
Casque sans fil Bluetooth - Blanc JBL-520BT,62.65,JBL,0.0,https://www.vinted.it/items/8020386694-casque-sans-fil-bluetooth-blanc-jbl-520bt?referrer=catalog,1.0,8020386694.0,On Sale,,,https://images1.vinted.net/t/05_01921_gz86TrNe5v9F5TJ2cRJCWCMT/310x430/1769334101.webp?s=d4088c892edcf808eafbcbeef62b9b712c3c45da,1.0,1.0
Speaker Bluetooth portatile JBL,94.15,JBL,0.0,https://www.vinted.it/items/8020141630-speaker-bluetooth-portatile-jbl?referrer=catalog,7.0,8020141630.0,On Sale,,,https://images1.vinted.net/t/06_01be1_19p67C9ScJKKJbcXhmVgrJeT/310x430/1769332330.webp?s=362f99a216159eb4484a2d9c1819167b9a7c4274,1.0,1.0
cassa jbl charge 5 nuova,103.6,JBL,0.0,https://www.vinted.it/items/8018893031-cassa-jbl-charge-5-nuova?referrer=catalog,5.0,8018893031.0,On Sale,,,https://images1.vinted.net/t/05_003ff_Eq9PVvDBE3m7hyvkUveRVrx1/310x430/1769289401.webp?s=e22e9f1e5db61c1c0b324c2743050dd898019652,1.0,1.0
Caixa JBL Charge 5 Azul,79.44,JBL,0.0,https://www.vinted.it/items/8017960765-caixa-jbl-charge-5-azul?referrer=catalog,3.0,8017960765.0,On Sale,,,https://images1.vinted.net/t/05_00ac3_KRbg4ZsGuCXAqCGTGt8v8MUQ/310x430/1769280848.webp?s=2f8614c500a69e488b249c97f045fbcb41c94ce6,1.0,1.0
JBL pulsé 5,263.2,JBL,0.0,https://www.vinted.it/items/8017903249-jbl-pulse-5?referrer=catalog,0.0,8017903249.0,On Sale,,,https://images1.vinted.net/t/02_022ac_t5Qkv5cnYMsJqa6PAD6czXue/310x430/1769280390.webp?s=14c6a9a6d3b08017714f2af70554b526cef69533,1.0,1.0
Enceinte Bluetooth JBL neuve,43.75,JBL,0.0,https://www.vinted.it/items/8014100485-enceinte-bluetooth-jbl-neuve?referrer=catalog,2.0,8014100485.0,On Sale,,,https://images1.vinted.net/t/06_0089f_ti42fQYCpqkqdyaaPaoWGE2s/310x430/1769258644.webp?s=d6119b74257b41f782b5c251ec14a4aeec8fd8e7,1.0,1.0
🔊JBL : Enceinte Bluetooth JBL Charge 5 - Turquoise,137.2,JBL,0.0,https://www.vinted.it/items/8003462552-jbl-enceinte-bluetooth-jbl-charge-5-turquoise?referrer=catalog,2.0,8003462552.0,On Sale,,,https://images1.vinted.net/t/02_01341_rzShLzcti46Q2aEcXckHA7zc/310x430/1769108402.webp?s=c58215ba82ddd01994d14bc4ef459823d117209d,1.0,1.0
🔊 Enceinte Bluetooth JBL Charge 5 – Neuve & scellée – Grise,137.2,JBL,0.0,https://www.vinted.it/items/8003428456-enceinte-bluetooth-jbl-charge-5-neuve-scellee-grise?referrer=catalog,3.0,8003428456.0,On Sale,,,https://images1.vinted.net/t/06_01082_aLFHdSJnEH5dV8pYZzzHJQ7x/310x430/1769108120.webp?s=ded4efe178782bdd66afcc37d86d02880473eac6,1.0,1.0
jbl altavoz,53.2,JBL,0.0,https://www.vinted.it/items/7999380453-jbl-altavoz?referrer=catalog,3.0,7999380453.0,On Sale,,,https://images1.vinted.net/t/05_02143_rqkfzpx184wvbTtDG3nbTiKs/310x430/1769077282.webp?s=722086ef32b164d2e439aab1036881149fc6893c,1.0,1.0
jbl charge 5,84.7,JBL,0.0,https://www.vinted.it/items/7993410878-jbl-charge-5?referrer=catalog,13.0,7993410878.0,On Sale,,,https://images1.vinted.net/t/05_017df_YKYkw2eGMNs3JTDg7oVA2wzS/310x430/1768997531.webp?s=e4e3982171ab0cd6244c6b061814410ff213447e,1.0,1.0
