Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Images,SearchCount,Page
Basket Adidas Samba Og silver 38 2/3 état neuf,95.2,adidas,38.5,https://www.vinted.it/items/6543466187-basket-adidas-samba-og-silver-38-23-etat-neuf?referrer=catalog,0,6543466187,Sold,19/06/2025 21:13:47,,4,1
Jordan (original),21.7,Jordan,38.5,https://www.vinted.it/items/6543465698-jordan-original?referrer=catalog,0,6543465698,Sold,19/06/2025 21:13:47,,4,1
Cuñas tejidas blancas,26.95,moda shoes,41,https://www.vinted.it/items/6543465755-cunas-tejidas-blancas?referrer=catalog,0,6543465755,Sold,19/06/2025 21:13:47,,4,1
Birkenstock kaki neuves T38 + boîte,53.19,Birkenstock,38,https://www.vinted.it/items/6543465580-birkenstock-kaki-neuves-t38-boite?referrer=catalog,0,6543465580,Sold,19/06/2025 21:13:47,,4,1
Gucci sandal,200.2,Gucci,35,https://www.vinted.it/items/6543363986-gucci-sandal?referrer=catalog,0,6543363986,Sold,19/06/2025 21:13:47,,4,1
Sabot donna,16.45,No brand,38,https://www.vinted.it/items/6543465569-sabot-donna?referrer=catalog,0,6543465569,Sold,,,4,1
Mocasin multicolor de piel cómodos,53.2,D'Chicas,36,https://www.vinted.it/items/6543465443-mocasin-multicolor-de-piel-comodos?referrer=catalog,0,6543465443,Sold,19/06/2025 21:13:47,,4,1
Pier One Ballerina,16.45,Pier One,38,https://www.vinted.it/items/6543464937-pier-one-ballerina?referrer=catalog,0,6543464937,Sold,19/06/2025 21:13:47,,4,1
Zapato cenicienta,47.95,Moschino Cheap and Chic,39,https://www.vinted.it/items/6543464421-zapato-cenicienta?referrer=catalog,0,6543464421,Sold,19/06/2025 21:13:47,,4,1
Hoge zwarte laarzen,13.83,merkloos,40,https://www.vinted.it/items/6543464039-hoge-zwarte-laarzen?referrer=catalog,0,6543464039,Sold,19/06/2025 21:13:47,,4,1
Pantoffeln,68.95,Birkenstock,39,https://www.vinted.it/items/6543464397-pantoffeln?referrer=catalog,0,6543464397,Sold,19/06/2025 21:13:47,,4,1
Nike airforce schwarz,42.7,Nike,43,https://www.vinted.it/items/6543463486-nike-airforce-schwarz?referrer=catalog,0,6543463486,Sold,19/06/2025 21:13:47,,4,1
Asics Gel-Kaiano,82.6,Asics,42,https://www.vinted.it/items/6543463297-asics-gel-kaiano?referrer=catalog,0,6543463297,Sold,19/06/2025 20:58:23,,4,1
Claquette bayton taille 40,11.2,bayton,40,https://www.vinted.it/items/6543462813-claquette-bayton-taille-40?referrer=catalog,0,6543462813,Sold,19/06/2025 21:13:47,,4,1
Scarpe con tacco décolleté,53.2,PrimaDonna,38,https://www.vinted.it/items/6543462121-scarpe-con-tacco-decollete?referrer=catalog,0,6543462121,Sold,19/06/2025 21:13:47,,4,1
Sabot birk,84.7,Birkenstock,36,https://www.vinted.it/items/6543461831-sabot-birk?referrer=catalog,0,6543461831,Sold,19/06/2025 21:13:47,,4,1
Rathgeber vintage veterschoen maat5,53.2,rathgeber,38.5,https://www.vinted.it/items/6543461448-rathgeber-vintage-veterschoen-maat55-eur385-k?referrer=catalog,0,6543461448,Sold,19/06/2025 21:13:47,,4,1
Basket original,26.95,No brand,38,https://www.vinted.it/items/6543461774-basket-original?referrer=catalog,0,6543461774,Sold,19/06/2025 21:13:47,,4,1
vendo sandali,37.45,Skechers,37,https://www.vinted.it/items/6543461821-vendo-sandali?referrer=catalog,0,6543461821,Sold,19/06/2025 21:13:47,,4,1
🥀Chaussures neuves en cuir,9.1,Texto,40,https://www.vinted.it/items/6543460805-chaussures-neuves-en-cuir-femme-40texto?referrer=catalog,0,6543460805,Sold,19/06/2025 21:13:47,,4,1
Nike air rift,126.7,Nike,39,https://www.vinted.it/items/6543460849-nike-air-rift?referrer=catalog,0,6543460849,Sold,19/06/2025 21:13:47,,4,1
Sneakers meerdere kleuren maat 40,15.95,Festival,40,https://www.vinted.it/items/6543460679-sneakers-meerdere-kleuren-maat-40?referrer=catalog,0,6543460679,Sold,19/06/2025 21:13:47,,4,1
Chaussure finesse rouge,13.3,No brand,44,https://www.vinted.it/items/6543460213-chaussure-finesse-rouge?referrer=catalog,0,6543460213,Sold,19/06/2025 21:13:47,,4,1
Chaussures,9.1,Bershka,38,https://www.vinted.it/items/6543459945-chaussures?referrer=catalog,0,6543459945,Sold,19/06/2025 21:13:47,,4,1
Calzado Nuevo mujer Flores Talla 37,26.95,Calzado,37,https://www.vinted.it/items/6543460268-calzado-nuevo-mujer-flores-talla-37?referrer=catalog,0,6543460268,Sold,19/06/2025 21:13:47,,4,1
Boots Jonak,79.45,Jonak,38,https://www.vinted.it/items/6543459684-boots-jonak?referrer=catalog,0,6543459684,Sold,19/06/2025 21:13:47,,4,1
Sandalias negras tacón fino,8.05,Shein,39.5,https://www.vinted.it/items/6543459621-sandalias-negras-tacon-fino?referrer=catalog,0,6543459621,Sold,19/06/2025 21:13:47,,4,1
Tacon rosa,21.7,Corina,39,https://www.vinted.it/items/6543459710-tacon-rosa?referrer=catalog,0,6543459710,Sold,19/06/2025 21:13:47,,4,1
Alpercatas/ Sandálias Cunha,10.68,Lobo,37,https://www.vinted.it/items/6543459353-alpercatas-sandalias-cunha?referrer=catalog,0,6543459353,Sold,19/06/2025 21:13:47,,4,1
Sandalias tacón Stradivarius,9.1,Stradivarius,38,https://www.vinted.it/items/6543459344-sandalias-tacon-stradivarius?referrer=catalog,0,6543459344,Sold,19/06/2025 21:13:47,,4,1
Mocassins en cuir guess,147.7,GUESS,40,https://www.vinted.it/items/6543459184-mocassins-en-cuir-guess?referrer=catalog,0,6543459184,Sold,19/06/2025 21:13:47,,4,1
Sandales plates femmes,3.85,Chaussea,39,https://www.vinted.it/items/6543458598-sandales-plates-femmes?referrer=catalog,1,6543458598,Sold,,,4,1
Slingpumps,13.3,Lasocki,38,https://www.vinted.it/items/6543458443-slingpumps?referrer=catalog,0,6543458443,Sold,19/06/2025 21:13:47,,4,1
Sandalia pedreria,11.2,Cuplé,38,https://www.vinted.it/items/6543458166-sandalia-pedreria?referrer=catalog,0,6543458166,Sold,19/06/2025 21:04:56,,4,1
Chaussure femme,11.2,Grain de Malice,39,https://www.vinted.it/items/6543458167-chaussure-femme?referrer=catalog,1,6543458167,Sold,19/06/2025 21:13:47,,4,1
Scarpe,11.2,Renda,38,https://www.vinted.it/items/6543457559-scarpe?referrer=catalog,0,6543457559,Sold,19/06/2025 21:13:47,,4,1
Botins Lucah Guess,74.2,GUESS,38,https://www.vinted.it/items/6543457650-botins-lucah-guess?referrer=catalog,0,6543457650,Sold,19/06/2025 21:13:47,,4,1
Sanita sandalen klompen maat 38 nieuw met kleine beschadiging,11.15,Sanita,38,https://www.vinted.it/items/6543457071-sanita-sandalen-klompen-maat-38-nieuw-met-kleine-beschadiging?referrer=catalog,0,6543457071,Sold,19/06/2025 21:13:47,,4,1
Tênis bota tamanho 38,16.44,No brand,38,https://www.vinted.it/items/6543456824-tenis-bota-tamanho-38?referrer=catalog,0,6543456824,Sold,19/06/2025 21:13:47,,4,1
Sandales emblem,63.7,Minelli,38,https://www.vinted.it/items/6543456914-sandales-emblem?referrer=catalog,0,6543456914,Sold,19/06/2025 21:13:47,,4,1
Pump kleurrijk 37,11.2,Atmosphere,37,https://www.vinted.it/items/6543456785-pump-kleurrijk-37?referrer=catalog,0,6543456785,Sold,19/06/2025 21:13:47,,4,1
Chanclas primark,5.95,Primark,40,https://www.vinted.it/items/6543456625-chanclas-primark?referrer=catalog,0,6543456625,Sold,19/06/2025 21:13:47,,4,1
waldlaufer comfortschoenen eu 37.5 orthopedisch steunzolen,58.45,Waldläufer,37.5,https://www.vinted.it/items/6543455915-waldlaufer-comfortschoenen-eu-375-orthopedisch-steunzolen?referrer=catalog,0,6543455915,Sold,19/06/2025 21:13:47,,4,1
Sandro Plateau-Sandalen – fast neu – Größe 39,158.2,Sandro,39,https://www.vinted.it/items/6543455826-sandro-plateau-sandalen-fast-neu-grosse-39?referrer=catalog,0,6543455826,Sold,19/06/2025 21:13:47,,4,1
Sandalias,12.25,No brand,39,https://www.vinted.it/items/6543455424-sandalias?referrer=catalog,0,6543455424,Sold,19/06/2025 21:13:47,,4,1
Scarpe con tacco nuove,5.95,No brand,41,https://www.vinted.it/items/6543454992-scarpe-con-tacco-nuove?referrer=catalog,1,6543454992,Sold,19/06/2025 21:13:47,,4,1
Nike dunk low se,58.45,Nike,42.5,https://www.vinted.it/items/6543454605-nike-dunk-low-se?referrer=catalog,0,6543454605,Sold,19/06/2025 21:13:47,,4,1
Off White Vulcanized 37,30.63,Off-White,37,https://www.vinted.it/items/6543454531-off-white-vulcanized-37?referrer=catalog,0,6543454531,Sold,19/06/2025 21:13:47,,4,1
Basket original,26.95,No brand,38,https://www.vinted.it/items/6543454621-basket-original?referrer=catalog,0,6543454621,Sold,19/06/2025 21:13:47,,4,1
Birkenstock 38 schwarz,79.45,Birkenstock,38,https://www.vinted.it/items/6543454722-birkenstock-38-schwarz?referrer=catalog,0,6543454722,Sold,19/06/2025 21:13:47,,4,1
vendo sandali,37.45,Skechers,39,https://www.vinted.it/items/6543454443-vendo-sandali?referrer=catalog,0,6543454443,Sold,19/06/2025 21:13:47,,4,1
Claquette,11.2,Pull & Bear,37,https://www.vinted.it/items/6543454318-claquette?referrer=catalog,0,6543454318,Sold,19/06/2025 21:13:47,,4,1
Sandales à talons vernies ONLY,11.2,ONLY,39,https://www.vinted.it/items/6543454313-sandales-a-talons-vernies-only?referrer=catalog,0,6543454313,Sold,19/06/2025 21:13:47,,4,1
Sandales femmes,30.1,Boutique Parisienne,39,https://www.vinted.it/items/6543453701-sandales-femmes?referrer=catalog,0,6543453701,Sold,19/06/2025 21:13:47,,4,1
Buffalo Stiefel 41  Leder,47.95,Buffalo,41,https://www.vinted.it/items/6543452706-buffalo-stiefel-41-leder-neu?referrer=catalog,1,6543452706,Sold,19/06/2025 21:13:47,,4,1
Zapatos negros,21.7,No brand,39,https://www.vinted.it/items/6543452783-zapatos-negros?referrer=catalog,0,6543452783,Sold,19/06/2025 21:13:47,,4,1
H&M zwarte velvet pumps met gouden details maat 39,21.7,H&M,39,https://www.vinted.it/items/6543452536-hm-zwarte-velvet-pumps-met-gouden-details-maat-39?referrer=catalog,0,6543452536,Sold,19/06/2025 21:13:47,,4,1
Zapatillas con cordones,35.35,SPECIAL,38.5,https://www.vinted.it/items/6543452090-zapatillas-con-cordones?referrer=catalog,1,6543452090,Sold,19/06/2025 21:13:47,,4,1
Converse Comme des Garçons CDG cœur rouge,73.15,Converse,38,https://www.vinted.it/items/6543452279-converse-comme-des-garcons-cdg-coeur-rouge?referrer=catalog,1,6543452279,Sold,19/06/2025 21:13:47,,4,1
muse Pumps High Heels Damen Schuhe Leoparden-Print Gr.37 Neuwertig,12.24,Muse,37,https://www.vinted.it/items/6543451704-muse-pumps-high-heels-damen-schuhe-leoparden-print-gr37-neuwertig?referrer=catalog,0,6543451704,Sold,19/06/2025 21:13:47,,4,1
Mules beige confortable,17.5,Beige,39,https://www.vinted.it/items/6543451787-mules-beige-confortable?referrer=catalog,0,6543451787,Sold,19/06/2025 21:13:47,,4,1
Chausson hiver,2.8,H&M,38,https://www.vinted.it/items/6543451687-chausson-hiver?referrer=catalog,0,6543451687,Sold,19/06/2025 21:13:47,,4,1
Sabrinas,74.2,Liu Jo,40,https://www.vinted.it/items/6543451572-sabrinas?referrer=catalog,0,6543451572,Sold,19/06/2025 21:13:47,,4,1
Sandali nuovi numero 40,5.95,Shein,40,https://www.vinted.it/items/6543451375-sandali-nuovi-numero-40?referrer=catalog,0,6543451375,Sold,19/06/2025 21:13:47,,4,1
Agama Alessandria eur 42,58.45,Alessandria,42,https://www.vinted.it/items/6543450685-agama-alessandria-eur-42?referrer=catalog,0,6543450685,Sold,19/06/2025 21:13:47,,4,1
Deportivas Coco Rossino,32.2,Coco rossino,38,https://www.vinted.it/items/6543450698-deportivas-coco-rossino?referrer=catalog,0,6543450698,Sold,19/06/2025 21:13:47,,4,1
Cuñas Kaola,8.58,Kaola,39,https://www.vinted.it/items/6543450999-cunas-kaola?referrer=catalog,1,6543450999,Sold,19/06/2025 21:13:47,,4,1
Schuhe Pumps weiß mit goldener Schnalle Blockabsatz Gr. 37,13.3,Sonstiges,37,https://www.vinted.it/items/6543450671-schuhe-pumps-weiss-mit-goldener-schnalle-blockabsatz-gr-37?referrer=catalog,0,6543450671,Sold,19/06/2025 21:13:47,,4,1
Sandalo Zeppa estiva,11.2,Barca,40,https://www.vinted.it/items/6543450036-sandalo-zeppa-estiva?referrer=catalog,0,6543450036,Sold,19/06/2025 21:13:47,,4,1
Schuche,16.98,Mango,39,https://www.vinted.it/items/6543449606-schuche?referrer=catalog,0,6543449606,Sold,19/06/2025 21:13:47,,4,1
Chaussures été,7.0,Ideal,39,https://www.vinted.it/items/6543449641-chaussures-ete?referrer=catalog,0,6543449641,Sold,19/06/2025 21:13:47,,4,1
Escarpin bleu et noire 39,11.2,No brand,39,https://www.vinted.it/items/6543449331-escarpin-bleu-et-noire-39?referrer=catalog,0,6543449331,Sold,19/06/2025 21:13:47,,4,1
Zapatillas new balance 530,53.2,New Balance,38.5,https://www.vinted.it/items/6543448466-zapatillas-new-balance-530?referrer=catalog,1,6543448466,Sold,19/06/2025 21:13:47,,4,1
Absatzschuhe,4.38,Helen,36,https://www.vinted.it/items/6543448343-absatzschuhe-pumps-braun-neu?referrer=catalog,0,6543448343,Sold,19/06/2025 21:13:47,,4,1
nuovo,36.4,Gold & Gold,38,https://www.vinted.it/items/6543447495-nuovo?referrer=catalog,0,6543447495,Sold,19/06/2025 21:13:47,,4,1
Woman Sandals by Rosa Rot Turquoise Goat Suede New with Box EU 38,104.65,Rosa Rot,38,https://www.vinted.it/items/6543447152-woman-sandals-by-rosa-rot-turquoise-goat-suede-new-with-box-eu-38?referrer=catalog,0,6543447152,Sold,19/06/2025 21:13:47,,4,1
Botin negro,21.7,No brand,38,https://www.vinted.it/items/6543447351-botin-negro?referrer=catalog,0,6543447351,Sold,19/06/2025 21:13:47,,4,1
Asics GEL NYC taille 38 très bon état rose,89.95,Asics,38,https://www.vinted.it/items/6543446544-asics-gel-nyc-taille-38-tres-bon-etat-rose?referrer=catalog,1,6543446544,Sold,19/06/2025 21:13:47,,4,1
Mooiste nieuwe sneakers koers blauw grijs kaki beige wit maat 38,15.78,Beige,38,https://www.vinted.it/items/6543446933-mooiste-nieuwe-sneakers-koers-blauw-grijs-kaki-beige-wit-maat-38?referrer=catalog,0,6543446933,Sold,19/06/2025 21:13:47,,4,1
Sandales neuve femme taille 39,11.2,New Look,39,https://www.vinted.it/items/6543446598-sandales-neuve-femme-taille-39?referrer=catalog,0,6543446598,Sold,19/06/2025 21:13:47,,4,1
Heels,227.5,Jimmy Choo,38,https://www.vinted.it/items/6543444263-heels?referrer=catalog,0,6543444263,Sold,19/06/2025 21:13:47,,4,1
Air Jordan 1 low femme,58.45,Jordan,43,https://www.vinted.it/items/6538197812-air-jordan-1-low-femme?referrer=catalog,0,6538197812,Sold,19/06/2025 21:13:47,,4,1
Mary Janes neuves noires taille 40,11.2,No brand,40,https://www.vinted.it/items/6543446228-mary-janes-neuves-noires-taille-40?referrer=catalog,0,6543446228,Sold,19/06/2025 21:13:47,,4,1
Sandale,11.2,JustFab,40,https://www.vinted.it/items/6543446009-sandale?referrer=catalog,0,6543446009,Sold,19/06/2025 21:13:47,,4,1
A1160 - Sapatos bege peep-toe com laçoo Meu Pé 35 | Elegant and Chic Beige High-Heel Shoes,47.95,Meu pe,35,https://www.vinted.it/items/6543444434-a1160-sapatos-bege-peep-toe-com-lacoo-meu-pe-35-elegant-and-chic-beige-high-heel-shoes?referrer=catalog,0,6543444434,Sold,19/06/2025 21:13:47,,4,1
Napolina Boulevard classic comfort veterschoen eu 40,58.45,NAPOLINA Boulevard classic,40,https://www.vinted.it/items/6543444934-napolina-boulevard-classic-comfort-veterschoen-eu-40?referrer=catalog,0,6543444934,Sold,19/06/2025 21:13:47,,4,1
Escarpin,16.45,No brand,37,https://www.vinted.it/items/6543444986-escarpin?referrer=catalog,0,6543444986,Sold,19/06/2025 21:13:47,,4,1
vendo scarpe,53.2,Skechers,37,https://www.vinted.it/items/6543444991-vendo-scarpe?referrer=catalog,0,6543444991,Sold,19/06/2025 21:13:47,,4,1
Sandalo made in Italy pelle begie e platino,34.83,Melluso,37,https://www.vinted.it/items/6543444606-sandalo-made-in-italy-pelle-begie-e-platino?referrer=catalog,0,6543444606,Sold,19/06/2025 21:13:47,,4,1
Basket VANS,26.95,Vans,38,https://www.vinted.it/items/6543444483-basket-vans?referrer=catalog,0,6543444483,Sold,19/06/2025 21:13:47,,4,1
Neuwertige Sandalen Gr. 38,21.7,Mustang,38,https://www.vinted.it/items/6543430110-neuwertige-sandalen-gr-38?referrer=catalog,1,6543430110,Sold,19/06/2025 20:58:23,,4,1
Sandales de Mabu By Maria BK,34.3,Mabu by maria bk,39,https://www.vinted.it/items/6543443213-sandales-de-mabu-by-maria-bk?referrer=catalog,0,6543443213,Sold,19/06/2025 21:13:47,,4,1
Ciabatte Peter Legwood,21.7,Peter Legwood,38,https://www.vinted.it/items/6543443484-ciabatte-peter-legwood?referrer=catalog,0,6543443484,Sold,19/06/2025 21:13:47,,4,1
Sandales noires boucle argent taille 40,23.8,Boutique Parisienne,40,https://www.vinted.it/items/6543443454-sandales-noires-boucle-argent-taille-40?referrer=catalog,1,6543443454,Sold,19/06/2025 21:13:47,,4,1
Chaussures femme,4.9,No brand,40,https://www.vinted.it/items/6543303982-chaussures-femme?referrer=catalog,0,6543303982,Sold,,,5,10
Sandale,42.7,Juicy Couture,38,https://www.vinted.it/items/6543303683-sandale?referrer=catalog,0,6543303683,Sold,,,5,10
Stradivarius Pink,11.2,Stradivarius,39,https://www.vinted.it/items/6543303142-stradivarius-pink?referrer=catalog,0,6543303142,Sold,,,5,10
Sandalo nappa marrone chiaro dr.scholl,32.2,Dr. Scholl's,39,https://www.vinted.it/items/6543302521-sandalo-nappa-marrone-chiaro-drscholl?referrer=catalog,2,6543302521,Sold,,,5,10
Braune Stiefel mit Absatz,21.7,Caprice,41,https://www.vinted.it/items/6543303209-braune-stiefel-mit-absatz?referrer=catalog,0,6543303209,Sold,,,5,10
Mocassins Zara,17.5,Zara,36,https://www.vinted.it/items/6543302677-mocassins-zara?referrer=catalog,0,6543302677,Sold,,,5,10
Sandalias MANGO doradas diseño 2025,26.95,Mango,38,https://www.vinted.it/items/6543302502-sandalias-mango-doradas-diseno-2025?referrer=catalog,0,6543302502,Sold,,,5,10
Prachtige dames schoen slide hak,10.68,HÖGL,38.5,https://www.vinted.it/items/6543301929-prachtige-dames-schoen-slide-hak?referrer=catalog,0,6543301929,Sold,,,5,10
Stivaletto con punta tagliata n.40,32.2,Target,40,https://www.vinted.it/items/6543301750-stivaletto-con-punta-tagliata-n40?referrer=catalog,0,6543301750,Sold,,,5,10
New Hush Puppies Sandals,19.6,Hush Puppies,40,https://www.vinted.it/items/6543301642-new-hush-puppies-sandals?referrer=catalog,1,6543301642,Sold,,,5,10
Sandalias negras de tacón medio,3.85,Local,37,https://www.vinted.it/items/6543301684-sandalias-negras-de-tacon-medio?referrer=catalog,0,6543301684,Sold,,,5,10
Scarpe con tacco,9.1,Shein,36,https://www.vinted.it/items/6543301465-scarpe-con-tacco?referrer=catalog,0,6543301465,Sold,,,5,10
Loafer aus Leder,8.05,Derimod,37.5,https://www.vinted.it/items/6543289189-loafer-aus-leder?referrer=catalog,0,6543289189,Sold,,,5,10
Ciabattine estive H&M,3.33,H&M,40,https://www.vinted.it/items/6543301315-ciabattine-estive-hm?referrer=catalog,1,6543301315,Sold,,,5,10
Dunk SB,34.58,Jordan,38,https://www.vinted.it/items/6543413806-dunk-sb?referrer=catalog,0,6543413806,Sold,19/06/2025 21:04:56,,5,5
Mules sandales claquettes Birkenstock Boston noir black 39,89.95,Birkenstock,39,https://www.vinted.it/items/6543408291-mules-sandales-claquettes-birkenstock-boston-noir-black-39?referrer=catalog,0,6543408291,Sold,19/06/2025 21:13:47,,5,5
Dunk SB,34.58,Jordan,40,https://www.vinted.it/items/6543430078-dunk-sb?referrer=catalog,0,6543430078,Sold,19/06/2025 21:13:47,,5,4
Dunk SB,34.58,Jordan,39,https://www.vinted.it/items/6543423323-dunk-sb?referrer=catalog,0,6543423323,Sold,19/06/2025 21:13:47,,5,4
Basket Nike D⇃unk One,39.03,Nike,39,https://www.vinted.it/items/6543452585-basket-nike-dunk-one?referrer=catalog,0,6543452585,Sold,19/06/2025 21:13:47,,5,3
Basket Nike D⇃unk One,39.03,Nike,38,https://www.vinted.it/items/6543447219-basket-nike-dunk-one?referrer=catalog,0,6543447219,Sold,19/06/2025 21:13:47,,5,3
Basket Nike D⇃unk One,39.03,Nike,37,https://www.vinted.it/items/6543439429-basket-nike-dunk-one?referrer=catalog,0,6543439429,Sold,19/06/2025 21:13:47,,5,3
Nike sneakers,74.2,Nike,40.5,https://www.vinted.it/items/6543477397-nike-sneakers?referrer=catalog,0,6543477397,On Sale,19/06/2025 21:28:47,,5,2
Cowboystiefel,16.45,Poelman,39,https://www.vinted.it/items/6543477472-cowboystiefel?referrer=catalog,0,6543477472,On Sale,19/06/2025 21:28:47,,5,2
Newdress comfort eu 38,58.45,newdress,38,https://www.vinted.it/items/6543475995-newdress-comfort-eu-38?referrer=catalog,0,6543475995,On Sale,19/06/2025 21:28:47,,5,2
Zara Annle Boots,16.45,Zara,38,https://www.vinted.it/items/6543476500-zara-annle-boots?referrer=catalog,0,6543476500,On Sale,19/06/2025 21:28:47,,5,2
Sandale blanche,19.6,Suredelle,38,https://www.vinted.it/items/6543475276-sandale-blanche?referrer=catalog,0,6543475276,On Sale,19/06/2025 21:28:47,,5,2
New balance nuove,63.7,New Balance,39.5,https://www.vinted.it/items/6543473319-new-balance-nuove?referrer=catalog,0,6543473319,On Sale,19/06/2025 21:28:47,,5,2
Sandalia tachuelas,26.95,Mango,41,https://www.vinted.it/items/6543474850-sandalia-tachuelas?referrer=catalog,0,6543474850,On Sale,19/06/2025 21:28:47,,5,2
Basket Adidas samba blanc et or taille 38,61.5,adidas,38,https://www.vinted.it/items/6543445858-basket-adidas-samba-blanc-et-or-taille-38?referrer=catalog,0,6543445858,Sold,19/06/2025 21:28:47,,5,2
vendo sandali,37.45,Skechers,37,https://www.vinted.it/items/6543474138-vendo-sandali?referrer=catalog,1,6543474138,Sold,19/06/2025 21:13:47,,5,2
Bandajanas slippers maat 42 nieuw,24.33,bandajanas,42,https://www.vinted.it/items/6543474114-bandajanas-slippers-maat-42-nieuw?referrer=catalog,0,6543474114,Sold,19/06/2025 21:28:47,,5,2
Sapatilhas em lona da Pull & Bear em preto,10.15,Pull & Bear,38,https://www.vinted.it/items/6543458018-sapatilhas-em-lona-da-pull-bear-em-preto?referrer=catalog,0,6543458018,Sold,19/06/2025 21:28:47,,5,2
Zeppa Raid London,32.2,Raid London,38,https://www.vinted.it/items/6543473979-zeppa-raid-london?referrer=catalog,0,6543473979,Sold,19/06/2025 21:28:47,,5,2
Claquettes,11.2,Lee Cooper,41,https://www.vinted.it/items/6543474059-claquettes?referrer=catalog,2,6543474059,Sold,19/06/2025 21:28:47,,5,2
Nike zoom vomero 5 - Have a Nike day,173.95,Nike,38,https://www.vinted.it/items/6543473293-nike-zoom-vomero-5-have-a-nike-day?referrer=catalog,0,6543473293,Sold,19/06/2025 21:28:47,,5,2
Zapatillas con cordones,53.2,New Balance,36,https://www.vinted.it/items/6543473257-zapatillas-con-cordones?referrer=catalog,1,6543473257,Sold,19/06/2025 21:28:47,,5,2
hakje HASSIA eu 36.5 orthopedisch,68.95,Hassia,36.5,https://www.vinted.it/items/6543472735-hakje-hassia-eu-365-orthopedisch?referrer=catalog,0,6543472735,Sold,19/06/2025 21:28:47,,5,2
Chaussure Manar,1.75,Shein,37,https://www.vinted.it/items/6543473049-chaussure-manar?referrer=catalog,0,6543473049,Sold,19/06/2025 21:28:47,,5,2
nik    +e du     +nk l     +ow,26.95,No brand,37.5,https://www.vinted.it/items/6543472906-nik-e-du-nk-l-ow?referrer=catalog,0,6543472906,Sold,19/06/2025 21:28:47,,5,2
New Balance 530,68.95,New Balance,38,https://www.vinted.it/items/6543472769-new-balance-530?referrer=catalog,0,6543472769,Sold,19/06/2025 21:28:47,,5,2
Ciabatte primark,5.95,Primark,41,https://www.vinted.it/items/6543472703-ciabatte-primark?referrer=catalog,0,6543472703,Sold,19/06/2025 21:28:47,,5,2
Air force,26.95,Air Force,41,https://www.vinted.it/items/6543472487-air-force?referrer=catalog,0,6543472487,Sold,19/06/2025 21:28:47,,5,2
Sandales Neuves,16.45,Philov,37,https://www.vinted.it/items/6543472248-sandales-neuves?referrer=catalog,0,6543472248,Sold,19/06/2025 21:28:47,,5,2
Cuñas doradas de esparto,11.2,Tienda Local,37,https://www.vinted.it/items/6543472191-cunas-doradas-de-esparto?referrer=catalog,0,6543472191,Sold,19/06/2025 21:28:47,,5,2
Botas nieve Panamá Jack,231.7,Panama Jack,40,https://www.vinted.it/items/6543472130-botas-nieve-panama-jack?referrer=catalog,0,6543472130,Sold,19/06/2025 21:28:47,,5,2
Botas com franjinhas,105.7,Tapadas,37,https://www.vinted.it/items/6543471841-botas-com-franjinhas?referrer=catalog,0,6543471841,Sold,19/06/2025 21:28:47,,5,2
Bugatti Schuhe,16.45,Bugatti,38,https://www.vinted.it/items/6543471790-bugatti-schuhe?referrer=catalog,0,6543471790,Sold,19/06/2025 21:28:47,,5,2
Sandalias talla 39-40,26.95,No brand,39,https://www.vinted.it/items/6543467290-sandalias-talla-39-40?referrer=catalog,0,6543467290,Sold,19/06/2025 21:28:47,,5,2
Zeppe Pons Quintana,62.65,Pons Quintana,36,https://www.vinted.it/items/6543470930-zeppe-pons-quintana?referrer=catalog,0,6543470930,Sold,19/06/2025 21:28:47,,5,2
Botines  tacón,11.2,Zara,37,https://www.vinted.it/items/6543470908-botines-tacon?referrer=catalog,0,6543470908,Sold,19/06/2025 21:28:47,,5,2
Sandale fitflop 39,63.7,FitFlop,39,https://www.vinted.it/items/6543470437-sandale-fitflop-39?referrer=catalog,0,6543470437,Sold,19/06/2025 21:28:47,,5,2
Zapatilla con plataforma,21.7,No brand,38,https://www.vinted.it/items/6543470250-zapatilla-con-plataforma?referrer=catalog,0,6543470250,Sold,19/06/2025 21:13:47,,5,2
Graceland Sandalen Größe 41,21.7,Graceland,41,https://www.vinted.it/items/6543470332-graceland-sandalen-grosse-41?referrer=catalog,0,6543470332,Sold,19/06/2025 21:13:47,,5,2
Tacones pull&bear negros,26.95,Pull & Bear,39,https://www.vinted.it/items/6543469928-tacones-pullbear-negros?referrer=catalog,1,6543469928,Sold,19/06/2025 21:13:47,,5,2
Calzado Nuevo mujer azul oscuro Talla 37,26.95,Calzado,37,https://www.vinted.it/items/6543470038-calzado-nuevo-mujer-azul-oscuro-talla-37?referrer=catalog,0,6543470038,Sold,19/06/2025 21:13:47,,5,2
Sabots Birkenstock,72.1,Birkenstock,37,https://www.vinted.it/items/6543469764-sabots-birkenstock?referrer=catalog,0,6543469764,Sold,19/06/2025 21:13:47,,5,2
Tacones fucsias,5.95,Shein,35,https://www.vinted.it/items/6543469682-tacones-fucsias?referrer=catalog,0,6543469682,Sold,19/06/2025 21:13:47,,5,2
nik    +e du     +nk l     +ow,26.95,No brand,36.5,https://www.vinted.it/items/6543469309-nik-e-du-nk-l-ow?referrer=catalog,0,6543469309,Sold,19/06/2025 21:13:47,,5,2
