Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Upload_date,Images,SearchCount,Page,SearchName
Prada Duft Set,20.65,Prada,0,https://www.vinted.it/items/8148513011-prada-duft-set?referrer=catalog,0,8148513011,On Sale,,,https://images1.vinted.net/t/05_00528_2cUUTyAvAiJdtVL6EMSTBc5v/310x430/1770757280.webp?s=db24fae7338e0a8f68e455007f4af4231d367f9b,1,1,
Prada Luna Rossa Ocean Parfum mini,21.65,Prada,0,https://www.vinted.it/items/8148510993-prada-luna-rossa-ocean-parfum-mini?referrer=catalog,0,8148510993,On Sale,,,https://images1.vinted.net/t/06_0078d_hFgbq2vuYb87EnRm6CqMpnXo/310x430/1770757261.webp?s=06dfd4628ed99db8e9e7e7ce52887154487eb24d,1,1,
Prada paradoxe,58.45,Prada,0,https://www.vinted.it/items/8148510323-prada-paradoxe?referrer=catalog,0,8148510323,On Sale,,,https://images1.vinted.net/t/06_00cdd_PTSoFFosN2gVE3aB467FP3Ad/310x430/1770757254.webp?s=e533bf57cb807b61d4a2d465a703c6b933422e32,1,1,
Colonia love  glam love Agatha Ruiz de la Prada,21.7,Agatha Ruiz de la Prada,0,https://www.vinted.it/items/8148509048-colonia-love-glam-love-agatha-ruiz-de-la-prada?referrer=catalog,0,8148509048,On Sale,,,https://images1.vinted.net/t/01_01e44_9dDQyc6Hdix1QZFqiaqbTDZQ/310x430/1770757242.webp?s=26e3a3a997b5966222977ff9ecba573f969f6572,1,1,
Prada America’s Cup,105.69,Prada,44,https://www.vinted.it/items/8148505487-prada-americas-cup?referrer=catalog,1,8148505487,On Sale,,,https://images1.vinted.net/t/06_01a70_TmErkP2aHpMaVgvrWLd1JHXR/310x430/1770757210.webp?s=cc3fa75bca35f2228ce01637bebef19da7eb88e2,1,1,
Tube de parfum Paradoxe de Prada pour sac à mains,19.6,Prada,0,https://www.vinted.it/items/8148490772-tube-de-parfum-paradoxe-de-prada-pour-sac-a-mains?referrer=catalog,0,8148490772,On Sale,,,https://images1.vinted.net/t/04_01440_kCH5jZEF7hLDdYdnQomiAfja/310x430/1770757076.webp?s=15bcfb7bc9b1ff36a305075cfb96107e9124af6a,1,1,
Bracciale Prada,137.2,Prada,0,https://www.vinted.it/items/8148489009-bracciale-prada?referrer=catalog,0,8148489009,On Sale,,,https://images1.vinted.net/t/06_0154b_gWH224NS7fk8RAmMWR9scDF8/310x430/1770757059.webp?s=8fe9dcabd0ca1dd07d4bd743cc1e8f51fc514f1f,1,1,
Prada Stivaletti Neri Pelle Plissettata,231.7,Prada,39.5,https://www.vinted.it/items/8148477816-prada-stivaletti-neri-pelle-plissettata?referrer=catalog,0,8148477816,On Sale,,,https://images1.vinted.net/t/01_01fc2_ZxeGqEDK3LR1ALyhZhX7G7JK/310x430/1770756960.webp?s=dea66e39759a5cb0112398f1f87cf9ecb3eade07,1,1,
Caja de regalo azul Prada,7.0,Prada,0,https://www.vinted.it/items/8148473589-caja-de-regalo-azul-prada?referrer=catalog,0,8148473589,On Sale,,,https://images1.vinted.net/t/01_000bf_7rGitunnNovAmC71KwuvXt3H/310x430/1770756921.webp?s=7cdc0dca40c87acae1bc2d9a48cee63cc1c15513,1,1,
La femme intense 50ml,52.15,Prada,0,https://www.vinted.it/items/8148048688-la-femme-intense-50ml?referrer=catalog,0,8148048688,On Sale,,,https://images1.vinted.net/t/03_01963_WFLpKjr4VhjmYJsEgosTLaUh/310x430/1770753445.webp?s=3bd160fbda5ccaede235b783fe2e2912e87f0fae,1,1,
Scatola occhiai Prada,8.05,Prada,0,https://www.vinted.it/items/8148444923-scatola-occhiai-prada?referrer=catalog,0,8148444923,On Sale,,,https://images1.vinted.net/t/01_00eeb_Vf1y5e77RaKTxAQ8dApWqKYa/310x430/1770756666.webp?s=83b8e6487a2d82f00980e9a04b080d87b708b5d9,1,1,
Scarpe eleganti nere da donna,205.45,Prada,37,https://www.vinted.it/items/8148444319-scarpe-eleganti-nere-da-donna-prada-modello-dnc700-taglia-37-con-scatola?referrer=catalog,0,8148444319,On Sale,,,https://images1.vinted.net/t/01_010a0_Fr8NC4xCoKuCyQqKb1dtMDDr/310x430/1770756661.webp?s=76eb93e2d9dada796ba7c992efa95f3e779bcc61,1,1,
Prada Körperpflege Set,16.45,Prada,0,https://www.vinted.it/items/8148443622-prada-korperpflege-set?referrer=catalog,0,8148443622,On Sale,,,https://images1.vinted.net/t/05_00453_w4DTXnnMHoJLdiUaB8kPhCcW/310x430/1770756654.webp?s=30670d30ae5c66c621de68592398a5b1e75ba942,1,1,
Prada Zusatztasche,11.2,Sonstiges,0,https://www.vinted.it/items/8148437110-prada-zusatztasche?referrer=catalog,0,8148437110,On Sale,,,https://images1.vinted.net/t/03_015b5_gDBppVQAVJVYSMqXExMc8mPE/310x430/1770756596.webp?s=5cb63a9e124c244754cf4ec9ab95d57d9637bad7,1,1,
monedero mujer,13.3,Agatha Ruiz de la Prada,0,https://www.vinted.it/items/8148436416-monedero-mujer?referrer=catalog,3,8148436416,On Sale,,,https://images1.vinted.net/t/05_01927_mx8vMJrUQ4bv6BYfX5ZuJK1D/310x430/1770756590.webp?s=b8c93c64abfb66b212f18f59fd69e6b33a30d17f,1,1,
Scarpe di Prada Nuove nere eleganti da donna: modello 1I282G. Taglia 37. Con scatola.,305.2,Prada,37,https://www.vinted.it/items/8148424792-scarpe-di-prada-nuove-nere-eleganti-da-donna-modello-1i282g-taglia-37-con-scatola?referrer=catalog,1,8148424792,On Sale,,,https://images1.vinted.net/t/06_010af_MQtzyhAi9uUazWp8dAWcfgCg/310x430/1770756488.webp?s=db85f8c4d5135e98dc18ceaa7bb666b09abede94,1,1,
cappellino re-nylon PRADA,389.2,Prada,M,https://www.vinted.it/items/8148418704-cappellino-re-nylon-prada?referrer=catalog,0,8148418704,On Sale,,,https://images1.vinted.net/t/01_02212_XtV4UfXYYjjxmYCQcpqtbeQc/310x430/1770756436.webp?s=80f7ee3822d2703bd795db9a56eb6fbcdc85b347,1,1,
Prada,131.95,Prada,0,https://www.vinted.it/items/8148417778-prada?referrer=catalog,0,8148417778,On Sale,,,https://images1.vinted.net/t/04_005bf_FiGojsch3Xt7iuEzcR1jwRY8/310x430/1770756428.webp?s=a887636b29db76cfe6803bac038c5a435abed0c1,1,1,
Occhiali da sole Prada.,84.7,Prada,0,https://www.vinted.it/items/8148378782-occhiali-da-sole-prada?referrer=catalog,12,8148378782,On Sale,,,https://images1.vinted.net/t/05_00580_JoRYuP32yqDpYDvoWtwfAyAQ/310x430/1770756094.webp?s=f5b907b92f47506fc2c2ab599c8933405956d6f6,1,1,
Prada bonnie Medium new,1.428,No brand,0,https://www.vinted.it/items/8148382893-prada-bonnie-medium-new?referrer=catalog,1,8148382893,On Sale,,,https://images1.vinted.net/t/05_0168d_4UgqS97SAz5Whq7txeaGP4Lt/310x430/1770756128.webp?s=b58019f2363784913c1cef039f6cdce758a8a417,1,1,
Prada doop,11.2,Sonstiges,M / IT 42 / EU 38,https://www.vinted.it/items/8148355142-prada-doop?referrer=catalog,0,8148355142,On Sale,,,https://images1.vinted.net/t/03_01671_n1WdtfHx4NRfHsVWNsShQ8AU/310x430/1770755897.webp?s=800fe45dd01da7a86827d599e72d76158afa162c,1,1,
Prada Cardholder / Kartentui,21.7,Sonstiges,0,https://www.vinted.it/items/8148329414-prada-cardholder-kartentui?referrer=catalog,0,8148329414,On Sale,,,https://images1.vinted.net/t/05_01de7_NYpb8CcCUd2NdUhCva269FLj/310x430/1770755684.webp?s=4537d314b9c2b305a8dadba77cd9e14b57ea9d44,1,1,
Paradoxe Prada,41.13,Prada,0,https://www.vinted.it/items/8148328986-paradoxe-prada?referrer=catalog,1,8148328986,On Sale,,,https://images1.vinted.net/t/04_002b1_9Vz7VDFX1Hr1KXF4h6veZJK9/310x430/1770755680.webp?s=c3e52dec6f695a49b6efa340bbdb306b6bc169f7,1,1,
Tuerto,6.48,No brand,0,https://www.vinted.it/items/8145286776-tuerto-maldito-y-enamorado?referrer=catalog,0,8145286776,On Sale,,,https://images1.vinted.net/t/04_0172b_x7sFaxdEhNRRRQrRvqJUPriL/310x430/1770733875.webp?s=9159a216bb58e50675c3d83a4472332383188621,1,4,
